frame,class,confidence,center_x,center_y,left,top,width,height,frame_width,frame_height
3179,  car,0.613,104.000,333.000,81,328,46,10,1280,720
3179,  car,0.594,561.500,350.000,511,327,101,46,1280,720
3179,  car,0.556,50.000,333.500,24,326,52,15,1280,720
3179,  car,0.555,1251.500,375.500,1224,340,55,71,1280,720
3179,  car,0.551,12.500,336.500,0,327,25,19,1280,720
3179,  car,0.504,456.000,331.000,438,326,36,10,1280,720
3180,  car,0.868,453.000,388.500,375,336,156,105,1280,720
3180,  car,0.826,614.500,394.000,534,339,161,110,1280,720
3180,  pedestrian,0.801,284.500,455.500,212,351,145,209,1280,720
3180,  car,0.769,939.000,396.000,850,348,178,96,1280,720
3180,  car,0.745,320.000,388.500,238,341,164,95,1280,720
3180,  car,0.723,73.000,372.000,14,337,118,70,1280,720
3180,  car,0.709,1124.500,376.500,975,329,299,95,1280,720
3180,  car,0.672,705.500,355.000,683,335,45,40,1280,720
3180,  car,0.656,574.500,350.500,536,329,77,43,1280,720
3180,  car,0.608,511.000,352.500,481,333,60,39,1280,720
3180,  car,0.607,182.500,379.500,79,333,207,93,1280,720
3180,  car,0.578,605.500,359.000,547,340,117,38,1280,720
3180,  car,0.561,105.500,333.500,82,328,47,11,1280,720
3180,  car,0.541,919.000,365.000,858,348,122,34,1280,720
3181,  car,0.838,639.000,395.500,563,341,152,109,1280,720
3181,  car,0.810,472.500,390.500,398,338,149,105,1280,720
3181,  car,0.796,967.000,395.000,882,347,170,96,1280,720
3181,  pedestrian,0.795,325.500,475.000,251,383,149,184,1280,720
3181,  car,0.793,1134.000,376.000,996,329,276,94,1280,720
3181,  car,0.767,714.500,354.000,685,333,59,42,1280,720
3181,  car,0.754,80.500,373.500,23,337,115,73,1280,720
3181,  car,0.746,332.500,388.000,243,339,179,98,1280,720
3181,  car,0.682,144.000,376.500,80,335,128,83,1280,720
3181,  car,0.679,813.500,387.000,732,325,163,124,1280,720
3181,  car,0.598,586.500,351.500,547,329,79,45,1280,720
3181,  car,0.586,1059.500,388.000,984,347,151,82,1280,720
3181,  car,0.580,867.000,348.500,846,334,42,29,1280,720
3181,  car,0.550,261.500,383.000,149,336,225,94,1280,720
3182,  car,0.840,837.500,387.000,751,326,173,122,1280,720
3182,  car,0.789,1143.500,374.500,1014,329,259,91,1280,720
3182,  car,0.770,268.500,381.000,89,332,359,98,1280,720
3182,  car,0.758,496.500,388.000,424,333,145,110,1280,720
3182,  car,0.734,595.500,350.500,557,327,77,47,1280,720
3182,  car,0.719,353.000,389.000,262,340,182,98,1280,720
3182,  car,0.717,732.000,353.500,702,333,60,41,1280,720
3182,  car,0.715,984.500,393.500,902,346,165,95,1280,720
3182,  car,0.675,88.000,373.500,25,337,126,73,1280,720
3182,  pedestrian,0.641,369.000,470.500,296,367,146,207,1280,720
3182,  car,0.618,661.000,395.500,592,341,138,109,1280,720
3182,  car,0.586,117.000,333.500,93,328,48,11,1280,720
3182,  car,0.568,928.500,342.500,889,327,79,31,1280,720
3182,  car,0.515,664.500,334.500,644,330,41,9,1280,720
3182,  car,0.506,164.000,376.000,87,334,154,84,1280,720
3182,  car,0.502,501.500,333.000,487,329,29,8,1280,720
3183,  car,0.847,861.500,387.000,771,327,181,120,1280,720
3183,  car,0.835,1152.000,375.000,1025,329,254,92,1280,720
3183,  car,0.771,253.000,381.500,160,333,186,97,1280,720
3183,  car,0.762,1005.500,393.500,923,347,165,93,1280,720
3183,  car,0.732,604.000,352.000,572,330,64,44,1280,720
3183,  car,0.729,99.000,373.500,39,336,120,75,1280,720
3183,  car,0.726,690.000,396.500,620,343,140,107,1280,720
3183,  car,0.693,518.500,389.500,446,335,145,109,1280,720
3183,  car,0.687,373.000,383.000,288,328,170,110,1280,720
3183,  pedestrian,0.672,419.500,474.000,350,367,139,214,1280,720
3183,  car,0.671,1085.000,387.000,1017,348,136,78,1280,720
3183,  car,0.662,743.500,355.000,714,334,59,42,1280,720
3183,  car,0.649,176.000,377.000,95,333,162,88,1280,720
3183,  car,0.639,121.500,334.000,97,328,49,12,1280,720
3183,  car,0.633,60.000,368.500,13,336,94,65,1280,720
3183,  car,0.562,326.500,333.500,305,325,43,17,1280,720
3183,  car,0.554,936.000,340.500,900,326,72,29,1280,720
3183,  car,0.544,159.000,330.500,143,325,32,11,1280,720
3184,  car,0.858,225.500,381.000,95,333,261,96,1280,720
3184,  car,0.814,396.500,392.000,307,344,179,96,1280,720
3184,  pedestrian,0.778,456.000,484.000,388,381,136,206,1280,720
3184,  car,0.776,618.000,352.000,582,330,72,44,1280,720
3184,  car,0.769,889.500,387.000,790,327,199,120,1280,720
3184,  car,0.768,98.000,374.500,26,337,144,75,1280,720
3184,  car,0.757,1154.500,373.500,1031,329,247,89,1280,720
3184,  car,0.698,719.000,395.000,648,340,142,110,1280,720
3184,  car,0.641,759.000,355.500,733,336,52,39,1280,720
3184,  car,0.641,1011.000,393.000,916,346,190,94,1280,720
3184,  car,0.613,803.000,354.500,782,336,42,37,1280,720
3184,  car,0.548,515.500,338.500,497,330,37,17,1280,720
3184,  truck,0.537,358.500,318.000,335,308,47,20,1280,720
3184,  car,0.535,538.500,390.500,466,335,145,111,1280,720
3184,  car,0.529,24.000,367.500,0,336,48,63,1280,720
3185,  car,0.878,746.500,395.000,669,340,155,110,1280,720
3185,  car,0.845,424.000,391.500,330,341,188,101,1280,720
3185,  car,0.791,553.000,391.500,475,337,156,109,1280,720
3185,  car,0.739,815.500,355.000,789,335,53,40,1280,720
3185,  pedestrian,0.722,501.000,496.500,433,401,136,191,1280,720
3185,  car,0.719,633.000,351.500,604,329,58,45,1280,720
3185,  car,0.716,284.500,381.500,189,330,191,103,1280,720
3185,  car,0.707,909.000,386.500,812,328,194,117,1280,720
3185,  car,0.698,116.000,375.500,42,337,148,77,1280,720
3185,  car,0.690,1159.500,375.000,1043,330,233,90,1280,720
3185,  car,0.652,190.500,378.500,114,333,153,91,1280,720
3185,  truck,0.624,526.500,320.000,504,307,45,26,1280,720
3186,  car,0.845,771.500,395.500,693,341,157,109,1280,720
3186,  car,0.834,265.000,380.500,129,328,272,105,1280,720
3186,  car,0.781,437.500,391.500,353,339,169,105,1280,720
3186,  car,0.774,929.500,387.000,830,329,199,116,1280,720
3186,  car,0.699,123.000,376.000,45,337,156,78,1280,720
3186,  car,0.646,829.000,354.000,803,338,52,32,1280,720
3186,  car,0.588,579.000,393.500,505,340,148,107,1280,720
3186,  car,0.576,1165.500,374.500,1053,331,225,87,1280,720
3186,  car,0.555,46.000,364.500,0,327,92,75,1280,720
3186,  car,0.532,643.500,353.500,616,332,55,43,1280,720
3187,  car,0.874,459.000,393.500,376,341,166,105,1280,720
3187,  car,0.866,797.000,396.500,715,342,164,109,1280,720
3187,  car,0.847,282.000,384.000,145,332,274,104,1280,720
3187,  car,0.842,951.000,387.000,849,329,204,116,1280,720
3187,  car,0.757,127.000,377.000,45,338,164,78,1280,720
3187,  car,0.707,719.000,354.500,691,332,56,45,1280,720
3187,  car,0.648,1114.000,382.000,1020,345,188,74,1280,720
3187,  car,0.618,1204.000,374.000,1129,331,150,86,1280,720
3187,  car,0.605,46.000,367.500,0,332,92,71,1280,720
3187,  car,0.516,451.000,336.500,426,327,50,19,1280,720
3188,  car,0.866,820.000,397.000,736,343,168,108,1280,720
3188,  car,0.843,298.500,383.000,157,328,283,110,1280,720
3188,  car,0.827,481.000,393.500,399,339,164,109,1280,720
3188,  car,0.804,150.000,377.500,77,337,146,81,1280,720
3188,  car,0.715,731.500,355.500,700,333,63,45,1280,720
3188,  car,0.705,588.500,355.000,561,334,55,42,1280,720
3188,  car,0.696,49.000,365.000,0,326,98,78,1280,720
3188,  car,0.690,971.000,387.500,864,331,214,113,1280,720
3188,  car,0.518,1141.500,382.000,1051,345,181,74,1280,720
3188,  car,0.511,102.500,374.000,43,338,119,72,1280,720
3189,  car,0.861,503.000,395.000,425,342,156,106,1280,720
3189,  car,0.822,369.000,386.000,279,333,180,106,1280,720
3189,  car,0.760,155.500,378.000,73,337,165,82,1280,720
3189,  car,0.722,812.000,397.000,693,344,238,106,1280,720
3189,  car,0.710,993.000,387.500,890,331,206,113,1280,720
3189,  car,0.685,602.000,355.000,568,334,68,42,1280,720
3189,  pedestrian,0.646,745.500,465.500,678,334,135,263,1280,720
3189,  car,0.622,50.500,364.500,0,326,101,77,1280,720
3189,  car,0.555,822.000,337.000,799,331,46,12,1280,720
3189,  car,0.540,109.500,371.000,51,333,117,76,1280,720
3190,  car,0.887,387.000,389.000,300,336,174,106,1280,720
3190,  car,0.817,528.000,397.000,452,345,152,104,1280,720
3190,  car,0.795,1020.500,387.000,923,332,195,110,1280,720
3190,  car,0.766,168.000,378.500,75,335,186,87,1280,720
3190,  car,0.758,265.500,384.500,186,335,159,99,1280,720
3190,  pedestrian,0.730,787.000,484.500,713,376,148,217,1280,720
3190,  car,0.697,850.500,397.000,744,344,213,106,1280,720
3190,  car,0.683,1180.000,375.000,1081,333,198,84,1280,720
3190,  car,0.639,50.500,369.000,0,331,101,76,1280,720
3190,  car,0.544,610.500,354.500,579,334,63,41,1280,720
3190,  car,0.513,537.500,362.500,476,345,123,35,1280,720
3190,  car,0.512,835.500,336.000,817,330,37,12,1280,720
3191,  car,0.843,406.000,388.500,320,333,172,111,1280,720
3191,  car,0.841,554.000,398.000,480,346,148,104,1280,720
3191,  pedestrian,0.825,846.500,466.000,760,342,173,248,1280,720
3191,  car,0.791,888.000,399.500,795,351,186,97,1280,720
3191,  car,0.738,1028.000,388.000,929,334,198,108,1280,720
3191,  car,0.704,222.500,379.500,94,332,257,95,1280,720
3191,  car,0.699,53.000,371.000,0,334,106,74,1280,720
3191,  car,0.644,1184.000,374.500,1089,333,190,83,1280,720
3191,  car,0.638,719.000,358.000,662,339,114,38,1280,720
3191,  car,0.630,724.500,396.000,659,342,131,108,1280,720
3191,  car,0.619,613.000,356.000,570,335,86,42,1280,720
3191,  car,0.570,763.500,358.000,727,337,73,42,1280,720
3192,  car,0.838,587.500,397.500,506,344,163,107,1280,720
3192,  pedestrian,0.803,903.500,459.000,811,330,185,258,1280,720
3192,  car,0.797,428.000,389.000,343,334,170,110,1280,720
3192,  car,0.771,220.000,379.500,99,334,242,91,1280,720
3192,  car,0.751,1055.500,386.000,960,333,191,106,1280,720
3192,  car,0.742,749.500,393.000,681,338,137,110,1280,720
3192,  car,0.728,500.000,353.000,469,332,62,42,1280,720
3192,  car,0.649,635.500,355.000,607,334,57,42,1280,720
3192,  car,0.619,909.000,389.500,816,338,186,103,1280,720
3192,  car,0.607,1189.000,373.500,1099,333,180,81,1280,720
3192,  car,0.590,701.000,352.000,674,331,54,42,1280,720
3192,  car,0.555,832.500,349.500,812,338,41,23,1280,720
3192,  truck,0.538,522.500,322.500,478,308,89,29,1280,720
3192,  car,0.538,741.500,358.000,681,338,121,40,1280,720
3192,  car,0.524,53.000,364.000,0,325,106,78,1280,720
3192,  car,0.511,135.000,375.500,76,336,118,79,1280,720
3193,  car,0.881,449.500,391.000,366,337,167,108,1280,720
3193,  car,0.860,611.000,398.000,536,346,150,104,1280,720
3193,  car,0.839,775.000,391.500,705,337,140,109,1280,720
3193,  pedestrian,0.807,946.000,479.500,866,376,160,207,1280,720
3193,  car,0.788,194.500,381.500,94,335,201,93,1280,720
3193,  car,0.762,319.000,384.500,235,333,168,103,1280,720
3193,  car,0.710,1026.000,385.000,838,332,376,106,1280,720
3193,  car,0.710,717.000,355.000,683,332,68,46,1280,720
3193,  car,0.616,54.000,361.500,0,325,108,73,1280,720
3193,  car,0.590,514.500,353.000,485,333,59,40,1280,720
3193,  car,0.556,842.000,356.000,815,337,54,38,1280,720
3193,  car,0.553,649.000,352.500,621,336,56,33,1280,720
3194,  car,0.861,470.500,391.000,390,335,161,112,1280,720
3194,  car,0.859,798.000,392.500,727,338,142,109,1280,720
3194,  car,0.809,641.500,399.000,563,347,157,104,1280,720
3194,  pedestrian,0.809,991.000,477.500,917,377,148,201,1280,720
3194,  car,0.802,212.500,381.500,111,335,203,93,1280,720
3194,  car,0.771,343.500,385.500,257,334,173,103,1280,720
3194,  car,0.755,952.500,392.500,856,343,193,99,1280,720
3194,  car,0.721,158.000,377.000,94,337,128,80,1280,720
3194,  car,0.688,724.000,355.000,695,333,58,44,1280,720
3194,  car,0.617,54.500,363.000,0,325,109,76,1280,720
3194,  car,0.568,854.500,346.500,832,338,45,17,1280,720
3194,  car,0.568,1183.000,385.000,1111,348,144,74,1280,720
3194,  car,0.559,630.500,364.000,577,347,107,34,1280,720
3194,  car,0.550,1082.500,386.000,988,333,189,106,1280,720
3195,  car,0.884,494.000,390.500,416,335,156,111,1280,720
3195,  car,0.871,819.000,391.000,746,338,146,106,1280,720
3195,  pedestrian,0.838,1030.000,467.500,962,364,136,207,1280,720
3195,  car,0.832,364.000,386.000,275,335,178,102,1280,720
3195,  car,0.807,216.500,382.500,104,335,225,95,1280,720
3195,  car,0.731,1046.000,390.500,874,341,344,99,1280,720
3195,  car,0.713,589.000,357.000,557,337,64,40,1280,720
3195,  car,0.710,660.000,399.500,593,348,134,103,1280,720
3195,  car,0.698,735.500,355.000,702,332,67,46,1280,720
3195,  car,0.698,59.500,363.500,0,326,119,75,1280,720
3195,  car,0.563,1202.000,373.000,1125,335,154,76,1280,720
3195,  car,0.530,657.000,363.000,604,345,106,36,1280,720
3196,  car,0.873,842.000,390.500,767,338,150,105,1280,720
3196,  car,0.873,518.000,391.500,442,335,152,113,1280,720
3196,  car,0.854,692.000,399.000,621,347,142,104,1280,720
3196,  car,0.821,229.500,383.000,115,335,229,96,1280,720
3196,  car,0.726,747.500,354.500,718,332,59,45,1280,720
3196,  car,0.726,597.000,355.000,566,333,62,44,1280,720
3196,  car,0.718,64.500,363.500,0,325,129,77,1280,720
3196,  pedestrian,0.703,1071.000,451.000,1004,339,134,224,1280,720
3196,  car,0.640,982.500,392.500,897,344,171,97,1280,720
3196,  car,0.639,379.000,386.000,294,331,170,110,1280,720
3196,  car,0.580,1207.500,375.500,1136,339,143,73,1280,720
3196,  car,0.563,1089.000,389.000,968,339,242,100,1280,720
3196,  car,0.556,673.500,338.000,653,332,41,12,1280,720
3197,  car,0.869,864.000,390.000,788,339,152,102,1280,720
3197,  car,0.862,241.500,383.500,124,334,235,99,1280,720
3197,  car,0.858,402.500,386.500,317,333,171,107,1280,720
3197,  car,0.812,1007.000,392.000,918,344,178,96,1280,720
3197,  car,0.804,541.500,390.500,469,333,145,115,1280,720
3197,  car,0.725,755.500,353.500,714,331,83,45,1280,720
3197,  pedestrian,0.709,1103.000,449.500,1048,345,110,209,1280,720
3197,  car,0.690,609.500,356.000,577,335,65,42,1280,720
3197,  car,0.687,718.500,396.000,650,342,137,108,1280,720
3197,  car,0.575,926.500,351.500,904,339,45,25,1280,720
3197,  car,0.571,553.000,333.000,534,329,38,8,1280,720
3197,  car,0.555,493.000,349.500,462,333,62,33,1280,720
3197,  car,0.549,709.000,362.000,653,343,112,38,1280,720
3197,  car,0.542,549.500,355.000,487,332,125,46,1280,720
3197,  car,0.520,639.000,351.500,617,336,44,31,1280,720
3198,  car,0.880,259.500,382.500,138,330,243,105,1280,720
3198,  car,0.879,427.000,387.000,339,333,176,108,1280,720
3198,  car,0.856,1029.500,389.500,937,342,185,95,1280,720
3198,  car,0.854,884.500,390.000,806,339,157,102,1280,720
3198,  car,0.782,566.000,391.500,495,335,142,113,1280,720
3198,  car,0.757,742.500,395.000,671,341,143,108,1280,720
3198,  pedestrian,0.718,1143.500,439.500,1082,329,123,221,1280,720
3198,  car,0.666,696.000,338.000,677,333,38,10,1280,720
3198,  car,0.633,774.500,350.000,747,331,55,38,1280,720
3198,  car,0.568,77.500,366.500,0,326,155,81,1280,720
3198,  car,0.525,182.500,342.500,147,329,71,27,1280,720
3198,  car,0.519,627.000,355.500,604,336,46,39,1280,720
3199,  car,0.887,450.000,388.000,363,334,174,108,1280,720
3199,  car,0.847,905.000,389.500,824,339,162,101,1280,720
3199,  car,0.820,1053.500,388.500,957,340,193,97,1280,720
3199,  car,0.818,592.000,390.000,523,330,138,120,1280,720
3199,  car,0.798,277.000,384.500,151,334,252,101,1280,720
3199,  car,0.715,837.000,354.000,808,334,58,40,1280,720
3199,  pedestrian,0.709,1167.500,435.000,1108,330,119,210,1280,720
3199,  car,0.673,783.500,349.000,754,330,59,38,1280,720
3199,  car,0.601,1231.500,381.000,1184,345,95,72,1280,720
3199,  car,0.596,769.000,395.500,697,343,144,105,1280,720
3199,  car,0.559,77.000,366.500,0,325,154,83,1280,720
3199,  car,0.533,946.000,344.000,923,336,46,16,1280,720
3199,  car,0.511,189.500,342.500,153,329,73,27,1280,720
3200,  car,0.879,291.000,384.000,162,332,258,104,1280,720
3200,  car,0.870,473.500,388.500,388,334,171,109,1280,720
3200,  car,0.863,927.000,388.000,844,338,166,100,1280,720
3200,  car,0.792,792.500,395.500,717,343,151,105,1280,720
3200,  car,0.752,1072.000,388.000,974,341,196,94,1280,720
3200,  car,0.727,719.500,354.500,689,334,61,41,1280,720
3200,  pedestrian,0.707,1189.000,431.500,1137,330,104,203,1280,720
3200,  car,0.627,618.500,391.500,546,333,145,117,1280,720
3200,  truck,0.582,83.000,369.000,0,326,166,86,1280,720
3200,  car,0.551,850.000,352.500,822,333,56,39,1280,720
3200,  car,0.533,1193.500,379.000,1108,342,171,74,1280,720
3201,  car,0.884,816.500,394.500,739,342,155,105,1280,720
3201,  car,0.878,306.500,384.500,173,333,267,103,1280,720
3201,  car,0.873,496.000,387.000,415,332,162,110,1280,720
3201,  car,0.862,946.000,388.000,864,339,164,98,1280,720
3201,  car,0.831,1098.000,386.500,987,340,222,93,1280,720
3201,  car,0.763,726.500,353.500,691,332,71,43,1280,720
3201,  car,0.642,85.000,369.000,2,325,166,88,1280,720
3201,  car,0.607,646.000,391.500,581,333,130,117,1280,720
3201,  pedestrian,0.606,1207.500,429.000,1159,330,97,198,1280,720
3201,  car,0.588,363.500,335.000,339,331,49,8,1280,720
3201,  car,0.578,152.000,375.000,57,329,190,92,1280,720
3201,  car,0.541,649.500,330.500,631,325,37,11,1280,720
3202,  car,0.888,840.500,394.500,761,343,159,103,1280,720
3202,  car,0.881,519.000,389.000,440,333,158,112,1280,720
3202,  car,0.874,361.000,387.000,262,336,198,102,1280,720
3202,  car,0.872,968.500,386.000,887,337,163,98,1280,720
3202,  car,0.847,1098.500,385.500,1005,340,187,91,1280,720
3202,  car,0.830,675.000,392.000,610,335,130,114,1280,720
3202,  car,0.791,262.500,382.000,188,335,149,94,1280,720
3202,  car,0.738,89.500,368.500,1,324,177,89,1280,720
3202,  car,0.735,740.500,354.000,709,333,63,42,1280,720
3202,  car,0.707,1194.500,374.000,1111,332,167,84,1280,720
3202,  car,0.651,153.500,378.000,65,331,177,94,1280,720
3202,  car,0.525,657.000,330.500,638,325,38,11,1280,720
3202,  car,0.509,407.000,331.000,390,326,34,10,1280,720
3203,  car,0.889,380.500,387.000,279,336,203,102,1280,720
3203,  car,0.872,541.500,388.500,465,332,153,113,1280,720
3203,  car,0.842,1115.500,384.000,1024,339,183,90,1280,720
3203,  car,0.834,864.500,394.000,782,343,165,102,1280,720
3203,  car,0.832,984.000,385.500,901,337,166,97,1280,720
3203,  car,0.810,277.000,382.000,203,334,148,96,1280,720
3203,  car,0.675,753.000,354.000,719,333,68,42,1280,720
3203,  car,0.608,610.000,351.000,570,329,80,44,1280,720
3203,  car,0.587,103.000,368.500,4,323,198,91,1280,720
3204,  car,0.889,384.500,386.000,267,333,235,106,1280,720
3204,  car,0.877,1127.000,383.500,1041,339,172,89,1280,720
3204,  car,0.866,1003.000,383.000,923,334,160,98,1280,720
3204,  car,0.859,884.000,392.500,800,341,168,103,1280,720
3204,  car,0.799,729.500,391.500,664,335,131,113,1280,720
3204,  car,0.787,564.000,388.500,491,332,146,113,1280,720
3204,  car,0.710,828.000,348.500,790,329,76,39,1280,720
3204,  car,0.708,105.500,368.500,11,322,189,93,1280,720
3204,  car,0.702,761.500,353.500,728,333,67,41,1280,720
3204,  car,0.700,1200.500,373.000,1127,331,147,84,1280,720
3204,  car,0.664,495.000,351.500,465,332,60,39,1280,720
3204,  car,0.631,184.000,378.000,87,329,194,98,1280,720
3205,  car,0.885,422.500,388.000,326,336,193,104,1280,720
3205,  car,0.862,906.000,392.000,821,342,170,100,1280,720
3205,  car,0.811,1022.000,383.000,941,334,162,98,1280,720
3205,  car,0.783,310.500,383.500,236,335,149,97,1280,720
3205,  car,0.768,590.000,391.000,521,336,138,110,1280,720
3205,  car,0.756,1194.500,373.000,1110,331,169,84,1280,720
3205,  car,0.746,113.500,369.000,19,322,189,94,1280,720
3205,  car,0.742,511.500,353.000,478,333,67,40,1280,720
3205,  car,0.733,1141.000,383.500,1056,340,170,87,1280,720
3205,  car,0.692,838.000,351.000,801,330,74,42,1280,720
3205,  car,0.551,600.000,353.000,537,333,126,40,1280,720
3205,  car,0.549,757.000,389.500,689,332,136,115,1280,720
3205,  car,0.504,597.500,330.000,579,325,37,10,1280,720
3206,  car,0.878,780.000,390.500,708,334,144,113,1280,720
3206,  car,0.862,927.500,392.500,839,344,177,97,1280,720
3206,  car,0.853,442.500,388.500,348,336,189,105,1280,720
3206,  car,0.811,618.000,398.000,551,351,134,94,1280,720
3206,  car,0.732,533.500,353.000,503,333,61,40,1280,720
